sample_id,severity,pipeline,ssim,signal_pearson,signal_nrmse,background_fraction,registration_error_px,runtime_ms
6,0.5,full,0.6180178606361194,0.9369080709497201,0.09554248489439487,0.1686826449748089,0.03302576020359993,8.397249970585108
6,0.5,full_no_background,0.5945782413638346,0.9399647166204029,0.09964459016919136,0.18870906860524683,0.03302576020359993,6.119458004832268
6,0.5,full_no_illumination,0.6475374423601825,0.9683693855705862,0.06812919769436121,0.1563707044467445,0.03302576020359993,2.835458144545555
6,0.5,full_no_registration,0.5269517196667018,0.8289262298037263,0.13342053815722466,0.18677666582881522,1.1883326768875122,6.998625118285418
7,0.5,raw,0.5057595830985107,0.7906906421069921,0.13521257508546114,0.20056364258278297,1.3095872402191162,0.060499878600239754
7,0.5,background_only,0.5146817803564395,0.7890706096031841,0.13494906015694141,0.18648475926676006,1.3095872402191162,1.937708118930459
7,0.5,illumination_only,0.49099095343868865,0.7543559613210943,0.14732671529054642,0.215151653217356,1.3095872402191162,5.370917031541467
7,0.5,registration_only,0.6174716917472679,0.9672363794308432,0.0699460469186306,0.1792337937437325,0.03784831985831261,1.0413751006126404
7,0.5,full,0.6200598182252689,0.923160866855192,0.09270325023680925,0.17023779459575086,0.050152748823165894,8.371416945010424
7,0.5,full_no_background,0.5983932490556366,0.9252637913337465,0.09502058662474155,0.19326684987208792,0.050152748823165894,6.146915955469012
7,0.5,full_no_illumination,0.6417028723285751,0.966800607987352,0.06575113441795111,0.15686209721892688,0.03784831985831261,2.903084037825465
7,0.5,full_no_registration,0.4990855521215794,0.7519057142736095,0.14800443965941668,0.2016719363108031,1.3095872402191162,7.788792019709945
8,0.5,raw,0.5723066671057835,0.900810941791268,0.09880464524030685,0.1716384162410666,0.6820750832557678,0.05100015550851822
8,0.5,background_only,0.5851695506385942,0.9027681059763807,0.09614729695022106,0.15618971953112176,0.6820750832557678,1.9695411901921034
8,0.5,illumination_only,0.5675647927140228,0.8967742930107246,0.09678964409977198,0.1805901061583763,0.6820750832557678,5.9495409950613976
8,0.5,registration_only,0.6068337471159262,0.9674605134162075,0.08016139827668667,0.17330988779464754,0.04717545583844185,1.2291250750422478
8,0.5,full,0.6304873474804904,0.9554265921140808,0.07594870217144489,0.15796930395982023,0.04717545583844185,8.832665858790278
8,0.5,full_no_background,0.6059731188446376,0.9547865485007015,0.07722606416791677,0.18302937265494645,0.04717545583844185,6.271708989515901
8,0.5,full_no_illumination,0.6331311063730318,0.9684546620166128,0.07542538549751043,0.14937925502616411,0.04717545583844185,3.149874974042177
8,0.5,full_no_registration,0.5792516309323859,0.8978971388545786,0.09658099804073572,0.16519001872290892,0.6820750832557678,7.104499964043498
9,0.5,raw,0.5406907724160528,0.8419263950268417,0.1217511473223567,0.17515058204610856,1.1408449411392212,0.0677499920129776
9,0.5,background_only,0.5493069654897166,0.8430429568430402,0.12086061667650938,0.16324141222811386,1.1408449411392212,1.9725000020116568
9,0.5,illumination_only,0.5159000274126222,0.783617894766159,0.14142858609557152,0.19236817927184274,1.1408449411392212,5.14412485063076
9,0.5,registration_only,0.6176730392910655,0.9649977463983752,0.07490453030914068,0.16932464038387854,0.03423510864377022,1.1215000413358212
9,0.5,full,0.6129207882485324,0.8931272283074116,0.10619370825588703,0.16433239101634195,0.04915992543101311,8.386125089600682
9,0.5,full_no_background,0.5916335602341662,0.892527070966774,0.10867169871926308,0.18610602985371644,0.04915992543101311,6.129000103101134
9,0.5,full_no_illumination,0.6422437754845719,0.9675178796177082,0.0703037092462182,0.14858418851605396,0.03423510864377022,3.0841249972581863
9,0.5,full_no_registration,0.5248889179107946,0.7833791604006918,0.14121484570205212,0.1813428969772016,1.1408449411392212,6.967124994844198
10,0.5,raw,0.5300368177038107,0.8076466253366088,0.12601338792592287,0.18485252979975558,1.0076438188552856,0.07037492468953133
10,0.5,background_only,0.5419246210597022,0.8095999745144766,0.1256333952769637,0.17042115959528784,1.0076438188552856,2.527124946936965
10,0.5,illumination_only,0.5016753319538677,0.7498061216982802,0.15084098279476166,0.19970268318299056,1.0076438188552856,5.2586670499295
10,0.5,registration_only,0.6162568131980866,0.9724304977903855,0.06290373392403126,0.1706207942449612,0.051739949733018875,1.0511248838156462
10,0.5,full,0.6135645947273516,0.9183642615107853,0.09514444507658482,0.16324033751503436,0.05686800554394722,8.399459067732096
10,0.5,full_no_background,0.5872442104548279,0.9168281055472627,0.09960134886205196,0.18884838759941522,0.05686800554394722,6.2346248887479305
10,0.5,full_no_illumination,0.6462301427328867,0.9736608835749196,0.058470845222473145,0.1461929183342727,0.051739949733018875,2.9435830656439066
10,0.5,full_no_registration,0.5125175269732138,0.7521771855297718,0.1503558736294508,0.18602291370606472,1.0076438188552856,7.061749929562211
11,0.5,raw,0.5089598451645176,0.7948978291428354,0.13437713775783777,0.18039338304468147,1.2699440717697144,0.060999998822808266
11,0.5,background_only,0.517678768502097,0.7971138479165797,0.13396999426186085,0.16898414305484638,1.2699440717697144,1.833624904975295
11,0.5,illumination_only,0.49650121580356044,0.7741313288854286,0.1394220096990466,0.1896932713202617,1.2699440717697144,5.8094169944524765
11,0.5,registration_only,0.6190505969834681,0.9662294270859813,0.06956606358289719,0.16228212749011003,0.03957287594676018,1.1359159834682941
11,0.5,full,0.6235860268906029,0.9312784840734043,0.08331893850117922,0.1541989904749224,0.03957287594676018,8.46979208290577
11,0.5,full_no_background,0.6020048828336502,0.9325628093594629,0.0867127375677228,0.17248883069385645,0.03957287594676018,6.289083044975996
11,0.5,full_no_illumination,0.6425256891370993,0.9684042224000189,0.06397377885878086,0.14348166240640417,0.03957287594676018,3.1244580168277025
11,0.5,full_no_registration,0.5056138160753364,0.7740849989794802,0.13978571724146605,0.18003486099664467,1.2699440717697144,7.049000123515725
12,0.5,raw,0.5514640354609727,0.893549924948575,0.09962168987840414,0.18846351750271154,0.9463093876838684,0.07879198528826237
12,0.5,background_only,0.5627382306913546,0.8926793185822,0.09868995100259781,0.17277352947069363,0.9463093876838684,2.028082963079214
12,0.5,illumination_only,0.5320622507961794,0.8444352677512512,0.11786386370658875,0.19949718168676905,0.9463093876838684,5.275583127513528
12,0.5,registration_only,0.6118044834302445,0.9756882037432406,0.05705446843057871,0.18508648671903583,0.04512402042746544,1.1397921480238438
12,0.5,full,0.6104498672977745,0.9178807790778621,0.08633128087967634,0.172482497658349,0.04512402042746544,8.33908305503428
12,0.5,full_no_background,0.5876437349568904,0.9226137719549137,0.08704520761966705,0.19965534204012284,0.04512402042746544,6.133582908660173
12,0.5,full_no_illumination,0.6387967312572536,0.9756619531894786,0.05341978929936886,0.1582662766065866,0.04512402042746544,2.9331250116229057
12,0.5,full_no_registration,0.5404913981016122,0.8403714251413102,0.11931458208709955,0.18593251398923008,0.9463093876838684,6.950958166271448
13,0.5,raw,0.5590902668089939,0.8516700944212283,0.10372505057603121,0.15374673711209752,0.9044692516326904,0.059416983276605606
13,0.5,background_only,0.5662306995054041,0.8525840100567418,0.10290359891951084,0.14536807250401484,0.9044692516326904,1.84954097494483
13,0.5,illumination_only,0.5299280575607375,0.789363295627486,0.13476698845624924,0.1649729055854861,0.9044692516326904,5.258125020191073
13,0.5,registration_only,0.6109900916692295,0.9669576786174328,0.06163069233298302,0.15377230896185676,0.016020052134990692,1.0551249142736197
13,0.5,full,0.5964101608566952,0.8865976599912617,0.10749469324946404,0.1495138434107602,0.016020052134990692,8.391166804358363
13,0.5,full_no_background,0.5766078665135945,0.884203846780395,0.11029475554823875,0.1676241479473205,0.016020052134990692,6.183666875585914
13,0.5,full_no_illumination,0.6335960568880294,0.9684427195469403,0.05844986904412508,0.13601661612956584,0.016020052134990692,2.7797501534223557
13,0.5,full_no_registration,0.5371555744537388,0.7907023540214385,0.1336869727820158,0.1584637035828361,0.9044692516326904,7.013916037976742
14,0.5,raw,0.539450763788665,0.8254400356523526,0.12721729278564453,0.18058839056202491,1.2087279558181763,0.06283284164965153
14,0.5,background_only,0.5490505606390861,0.8267015992894702,0.12604740634560585,0.16946753112856672,1.2087279558181763,1.8922500312328339
14,0.5,illumination_only,0.4955915104301307,0.7267210263294058,0.16785039007663727,0.1969294351009601,1.2087279558181763,5.3070830181241035
14,0.5,registration_only,0.6338642741670764,0.9754601031829384,0.06424863636493683,0.1667864418856127,0.055456340312957764,1.0613750200718641
14,0.5,full,0.6119324209603171,0.8779135680340407,0.12121083773672581,0.1637051913371647,0.05641547963023186,8.297250140458345
14,0.5,full_no_background,0.5858727242172204,0.872838458299838,0.12592385709285736,0.18823665913316662,0.05641547963023186,6.13370887003839
14,0.5,full_no_illumination,0.6635402974764023,0.9770891121388344,0.05737899988889694,0.1434106141308163,0.055456340312957764,2.9016248881816864
14,0.5,full_no_registration,0.5063603845225175,0.7307926296557227,0.16624672710895538,0.1880058679342133,1.2087279558181763,7.07962503656745
15,0.5,raw,0.5120680027081843,0.8070983617314316,0.13027109019458294,0.19039128790154086,1.1451120376586914,0.06108405068516731
15,0.5,background_only,0.521479013496938,0.8081466869801095,0.13047100603580475,0.17671720246698994,1.1451120376586914,1.962166978046298
15,0.5,illumination_only,0.4876099686994991,0.7789167673734932,0.14551354479044676,0.1993305249033922,1.1451120376586914,5.586290964856744
15,0.5,registration_only,0.6190229649558652,0.9752835354139284,0.058391133323311806,0.16773784534180317,0.02783522941172123,1.0924588423222303
15,0.5,full,0.6134392357419424,0.9528395961678757,0.0811245171353221,0.15689265124906573,0.02783522941172123,8.510750019922853
15,0.5,full_no_background,0.5915135292774987,0.9529935059351142,0.08357173856347799,0.17898188331261927,0.02783522941172123,6.22537499293685
15,0.5,full_no_illumination,0.6436516485591477,0.9765225300519954,0.054789429530501366,0.1459583793373942,0.02783522941172123,2.997000003233552
15,0.5,full_no_registration,0.4963542167636793,0.7793030344861036,0.14573581237345934,0.18705378586717597,1.1451120376586914,7.202582899481058
16,0.5,raw,0.6254633138241552,0.940800273876425,0.07237883470952511,0.14897961453966976,0.37509000301361084,0.060999998822808266
16,0.5,background_only,0.6357011343291271,0.9428189744019679,0.07055908162146807,0.13927075775970418,0.37509000301361084,1.844207989051938
16,0.5,illumination_only,0.604236498422846,0.9100824171931774,0.09204367827624083,0.15980944109256204,0.37509000301361084,5.696666892617941
16,0.5,registration_only,0.6311756200578501,0.9718970740802365,0.05905309226363897,0.15899600149619533,0.05443801358342171,1.0883749928325415
16,0.5,full,0.6298196228228244,0.9416960691375549,0.08000320848077536,0.15099231377887626,0.05443801358342171,8.394875098019838
16,0.5,full_no_background,0.6102240580199344,0.941115827563177,0.08216382469981909,0.17172315408738342,0.05443801358342171,6.719541037455201
16,0.5,full_no_illumination,0.6544769569158118,0.9740728127856016,0.05434115044772625,0.1391851376319015,0.05443801358342171,2.766125136986375
16,0.5,full_no_registration,0.6115677750127729,0.9106535385921491,0.09197259601205587,0.15129327664914974,0.37509000301361084,7.304333848878741
17,0.5,raw,0.5175207357380354,0.792712793392981,0.12170461472123861,0.19735226867910832,1.1982275247573853,0.061583006754517555
17,0.5,background_only,0.5231996163719961,0.7926054840921384,0.12287028413265944,0.18844290624289445,1.1982275247573853,1.812125090509653
17,0.5,illumination_only,0.4940971784683085,0.7450348380147368,0.1446063406765461,0.2056605654272171,1.1982275247573853,6.609166972339153
17,0.5,registration_only,0.6273819283867128,0.9754357340097844,0.05950763449072838,0.17530756152593927,0.02816101908683777,1.9113339949399233
17,0.5,full,0.6223049025928148,0.9188963314697477,0.09583953022956848,0.17039822961907508,0.02816101908683777,8.462874917313457
17,0.5,full_no_background,0.5999942676370883,0.9222779951677915,0.0981263518333435,0.18885012564974898,0.02816101908683777,6.811958039179444
17,0.5,full_no_illumination,0.6517015300839449,0.974566785994297,0.056539950892329216,0.1565629062716455,0.02816101908683777,3.01004177890718
17,0.5,full_no_registration,0.5003817716114192,0.7436956587378932,0.14553118497133255,0.2003514700106105,1.1982275247573853,8.24337499216199
18,0.5,raw,0.5554304012228206,0.8722401375872054,0.11081015784293413,0.17076060559913456,0.9826729893684387,0.06033293902873993
18,0.5,background_only,0.565184122522672,0.8733533796466818,0.109875806607306,0.15917097092205537,0.9826729893684387,1.9408341031521559
18,0.5,illumination_only,0.5351880154078524,0.8198320797054792,0.12981907278299332,0.18526008307332692,0.9826729893684387,6.163541926071048
18,0.5,registration_only,0.6117139409151486,0.9708049154331178,0.06817589234560728,0.17019189644134533,0.04170636460185051,1.3301249127835035
18,0.5,full,0.6123915719417108,0.9227453426942014,0.09869043342769146,0.15999066969690734,0.04170636460185051,8.775458903983235
18,0.5,full_no_background,0.5891957358546616,0.9191002492810962,0.10310756415128708,0.18384424958307702,0.04170636460185051,6.4949169754981995
18,0.5,full_no_illumination,0.6370341806303433,0.971730849657525,0.06483001075685024,0.14759057845955328,0.04170636460185051,3.207084024325013
18,0.5,full_no_registration,0.5444176600285501,0.8228366045514672,0.12886248342692852,0.17342390801779659,0.9826729893684387,8.506749989464879
19,0.5,raw,0.5240938453307307,0.7897275057463324,0.1360167870298028,0.17531312749474331,1.1877000331878662,0.07437518797814846
19,0.5,background_only,0.5337793189495583,0.7910908230500747,0.13594910223037004,0.1641004123142203,1.1877000331878662,1.991582801565528
19,0.5,illumination_only,0.5018080466484247,0.754042487684451,0.15127267874777317,0.18603698754177878,1.1877000331878662,5.9180420357733965
19,0.5,registration_only,0.6297280964266112,0.9648431623338029,0.07481855619698763,0.15476409245332506,0.03516224026679993,1.1510001495480537
19,0.5,full,0.6226682557146508,0.9295826468686562,0.09834082424640656,0.1485445683212424,0.05135173723101616,10.012958897277713
19,0.5,full_no_background,0.6031997354210636,0.9297925992232264,0.10189308226108551,0.16558689502764837,0.05135173723101616,6.776832975447178
19,0.5,full_no_illumination,0.6513830251654575,0.9678152170023288,0.07106770109385252,0.1383040069031997,0.03516224026679993,3.013832960277796
19,0.5,full_no_registration,0.5100296461186048,0.7540357101509679,0.15105601958930492,0.17573441897518458,1.1877000331878662,7.745875045657158
20,0.5,raw,0.5222291565522909,0.7886383768924612,0.13756702654063702,0.18383058538148794,1.2821112871170044,0.07062498480081558
20,0.5,background_only,0.5274015712043569,0.7875980616462055,0.1376160141080618,0.17607228891269194,1.2821112871170044,1.8562080804258585
20,0.5,illumination_only,0.50490181876566,0.7442747165258394,0.15483750589191914,0.19551488262881836,1.2821112871170044,5.730499979108572
20,0.5,registration_only,0.6208534591959611,0.9689744570792571,0.07001089677214622,0.17315806553368296,0.023251600563526154,1.838458003476262
20,0.5,full,0.6210292458544733,0.9110017361466957,0.10105215199291706,0.16784189807477007,0.023251600563526154,9.418166941031814
20,0.5,full_no_background,0.601923274736633,0.9086316129321719,0.10441306047141552,0.18654313285451776,0.023251600563526154,7.381417090073228
20,0.5,full_no_illumination,0.6417697906200084,0.9680645513293823,0.06796500273048878,0.1555812431527883,0.023251600563526154,3.0387919396162033
20,0.5,full_no_registration,0.5098765480054188,0.7449469550465613,0.15397831983864307,0.18833742502214468,1.2821112871170044,7.830457994714379
21,0.5,raw,0.5170795578896757,0.7960969916520093,0.13156607281416655,0.18091563475912975,1.179445743560791,0.06700004450976849
21,0.5,background_only,0.5268500073156593,0.797187931489325,0.13122002966701984,0.1672615348717099,1.179445743560791,1.8925420008599758
21,0.5,illumination_only,0.49939766455033185,0.758438840427403,0.14497693348675966,0.19007564404612598,1.179445743560791,5.976458778604865
21,0.5,registration_only,0.6166921573346279,0.9661687768530547,0.06877693347632885,0.1622357878124993,0.033103834837675095,1.445000059902668
21,0.5,full,0.6142312513109307,0.9340854934781909,0.09047482535243034,0.1534053983040756,0.033103834837675095,8.768332889303565
21,0.5,full_no_background,0.5956522589265929,0.932834588066624,0.09249064046889544,0.17232814948340464,0.033103834837675095,6.65929215028882
21,0.5,full_no_illumination,0.6384556814851124,0.969114417334876,0.0643567806109786,0.1440826171147064,0.033103834837675095,3.123292000964284
21,0.5,full_no_registration,0.508046257871307,0.7584755802605482,0.14507601596415043,0.17646373781053004,1.179445743560791,7.91950011625886
22,0.5,raw,0.5218909095455375,0.8149427060339736,0.12472711782902479,0.17968706301728227,1.1023211479187012,0.055957818403840065
22,0.5,background_only,0.5308529282948735,0.8150384532701025,0.1250517526641488,0.16969387358970636,1.1023211479187012,2.0462500397115946
22,0.5,illumination_only,0.49688774818850234,0.7444756855391268,0.150294684804976,0.19723258441255065,1.1023211479187012,5.717292195186019
22,0.5,registration_only,0.6219568120677277,0.9730026737653755,0.062272644601762295,0.16584817548612052,0.030846627429127693,1.3127909041941166
22,0.5,full,0.6104869348990276,0.9117300727132083,0.10302901826798916,0.16260360627127787,0.030846627429127693,9.227541973814368
22,0.5,full_no_background,0.5910831979400174,0.9089825638311532,0.10591435711830854,0.1836610360774303,0.030846627429127693,6.875958992168307
22,0.5,full_no_illumination,0.6457842882477425,0.9736779621301421,0.06092492584139109,0.1465304862833129,0.030846627429127693,4.707041895017028
22,0.5,full_no_registration,0.504469396659794,0.7458572205132551,0.1497000902891159,0.1871248037283645,1.1023211479187012,8.614917052909732
23,0.5,raw,0.5293433378905787,0.8285908495212511,0.12651851028203964,0.17515136447738966,1.2243419885635376,0.04874984733760357
23,0.5,background_only,0.5388959254960409,0.8287850828916602,0.12647843081504107,0.16571258335148614,1.2243419885635376,1.8195409793406725
23,0.5,illumination_only,0.502271832025482,0.7753064183350422,0.14425329491496086,0.19156736436187216,1.2243419885635376,5.557999946177006
23,0.5,registration_only,0.6305179893424344,0.9774740570072996,0.062239096499979496,0.1578851719570991,0.05215441808104515,1.1145418975502253
23,0.5,full,0.6200953347749008,0.9260906733081616,0.09477665647864342,0.1554893407756504,0.05525720492005348,8.931207936257124
23,0.5,full_no_background,0.5983722289573017,0.9246482952739987,0.0984719730913639,0.17521135315182648,0.05525720492005348,8.00258293747902
23,0.5,full_no_illumination,0.6561033850293146,0.9771959353463513,0.05846966430544853,0.1392925612647661,0.05525720492005348,3.0922498553991318
23,0.5,full_no_registration,0.5108675349009116,0.776830511647947,0.14398130029439926,0.18258318678704227,1.2243419885635376,8.330834098160267
0,1.0,raw,0.36173275089176943,0.686199390954784,0.16395645029842854,0.30304186749770884,1.7520289421081543,0.08124997839331627
0,1.0,background_only,0.3728405657741426,0.693667297689194,0.1607592236250639,0.2855887890532094,1.7520289421081543,2.1402910351753235
0,1.0,illumination_only,0.362427114408833,0.6818772957632335,0.16409653797745705,0.3215340531404299,1.7520289421081543,8.114665979519486
0,1.0,registration_only,0.5174577158582894,0.9103974014245779,0.10499639995396137,0.2591617816249374,0.06443547457456589,4.084040876477957
0,1.0,full,0.5390464438254519,0.903173518834247,0.10507125593721867,0.2545071712024703,0.0645633116364479,32.015749951824546
0,1.0,full_no_background,0.5130988291414749,0.9113998693827975,0.10672797448933125,0.28233630501547774,0.0645633116364479,8.001041831448674
0,1.0,full_no_illumination,0.546644076543715,0.9240869951369859,0.09259965270757675,0.2285192380693416,0.06443547457456589,3.052790882065892
0,1.0,full_no_registration,0.36994367654856586,0.6772409464693796,0.16726277954876423,0.3109935534838971,1.7520289421081543,10.145082836970687
1,1.0,raw,0.26813487164016986,0.5560742002228556,0.20665179193019867,0.3653429576227094,2.5496530532836914,0.09229080751538277
1,1.0,background_only,0.2732154923700877,0.5564731132080332,0.20534325018525124,0.3372421302740735,2.5496530532836914,2.6857079938054085
1,1.0,illumination_only,0.25592516374216295,0.49156673733925316,0.21541889756917953,0.3903685240361453,2.5496530532836914,8.12004180625081
1,1.0,registration_only,0.5235277939694465,0.9046368791737803,0.10907120257616043,0.27978003597797,0.06142321601510048,1.1876251082867384
1,1.0,full,0.5174062746978355,0.871517384790603,0.12855595536530018,0.26226389057124166,0.06142321601510048,15.072167152538896
1,1.0,full_no_background,0.4984862479902249,0.8689611106388765,0.13372585736215115,0.30457299759377887,0.06142321601510048,7.001667050644755
1,1.0,full_no_illumination,0.5469198095183665,0.9181435930209033,0.09907945245504379,0.23794871873996865,0.06142321601510048,3.232415998354554
1,1.0,full_no_registration,0.25933559836820397,0.48789547529575505,0.21663262136280537,0.3638792512459838,2.5496530532836914,12.477457989007235
2,1.0,raw,0.32909530881768095,0.6057828568809948,0.1952594853937626,0.33166072499532123,2.0205516815185547,0.143042067065835
2,1.0,background_only,0.33857948369744606,0.6100591882572126,0.19539966247975826,0.309012531798064,2.0205516815185547,2.235124818980694
2,1.0,illumination_only,0.3247557469680919,0.5924272534052276,0.20008933171629906,0.35028130653085754,2.0205516815185547,6.53729191981256
2,1.0,registration_only,0.510053830247805,0.9081589164371994,0.1077156625688076,0.27774534263644,0.04924726486206055,1.1815410107374191
2,1.0,full,0.5259627907885351,0.9073685309274567,0.11069296300411224,0.25530056389581024,0.04283851385116577,9.558709105476737
2,1.0,full_no_background,0.49746561362714503,0.9048482505007758,0.1196733545511961,0.2984160364838556,0.04283851385116577,7.006500149145722
2,1.0,full_no_illumination,0.5414721154541827,0.9186895199061815,0.09704484045505524,0.23445776954720965,0.04924726486206055,5.030709085986018
2,1.0,full_no_registration,0.33256018041023144,0.5937533984793104,0.20090873911976814,0.33191425855377776,2.0205516815185547,7.433457998558879
